TOPSTATS 8 1274 18590 1978 537 17233 57228 -1896 -1 
FuHard 0 0 0 0 4 0 11452 11 
Ez 0 0 0 0 6 0 22152 22 
Jojen 0 0 0 0 127 0 146447 158 
Maelclave 0 0 0 2 40 0 35022 19 
Lionel 0 4 0 1 32 0 33669 26 
Blowme 0 0 0 0 1 0 10384 10 
ShinKai 0 55 0 0 390 2 489018 535 
Blua 0 0 0 0 6 0 12376 12 
Flaura 66 1768 65 48 2901 887 765419161 765515 
Dracula 0 0 0 0 19 0 17676 18 
Valerum 0 0 0 0 5 0 21520 21 
Talim 0 180 0 13 778 27 66201726 66193 
Illrae 0 17 0 0 52 0 39466 45 
Miroku 0 8 0 1 147 1 73879 78 
Link 0 428 0 5 0 35 0 27 
Aioria 0 175 0 0 376 4 421574 479 
Rass 1 0 1 0 8 0 12976 0 
Damoromu 0 0 0 0 29 0 32032 34 
Xala 0 115 0 0 526 4 1132117 1199 
RedEye 0 0 0 0 1 0 10372 10 
Bombebom 0 479 0 1 1465 37 430038708 430258 
Gorm 0 0 0 0 4 0 11680 11 
Defiant 0 0 0 0 7 0 22464 22 
Hayabusa 0 0 0 0 39 2 35171 40 
Shaddam 0 48 0 1 199 0 219382 232 
Fenrihg 0 1 0 0 69 0 47230 53 
Proxima 0 396 0 3 598 11 892663 971 
Shirak 0 0 0 0 42 0 82192 86 
Raythorn 0 22 0 0 522 11 12672043 12737 
Horatio 2 1012 3 4 136 79 51770960 51884 
Taote 0 1 0 0 7 0 12863 12 
Arak 0 2 0 0 208 2 118229 140 
Blackheart 0 350 0 0 200 3 416 58 
Vadth 0 636 0 2 403 14 3153660 3250 
Soulburn 0 706 0 0 452 21 32513707 32649 
Laura 1 493 1 2 430 34 21302762 21396 
Ophidon 0 0 0 0 22 0 27672 29 
Madessa 0 0 0 0 8 0 24744 24 
Blind 0 18 0 0 299 1 157852 188 
Thyrent 0 0 0 0 1 0 10396 10 
Anouk 0 0 0 0 114 0 67570 78 
Scimitar 0 1114 0 0 452 21 7279801 7456 
Evinthar 0 18 0 0 86 0 2036331714 2036340 
Thyroid 0 0 0 0 20 0 26740 28 
Kannon 0 18 0 0 98 0 83752 93 
Kern 0 1135 0 18 1149 25 16838022 16910 
NightHawk 51 12381 60 35 238 773 380 937 
Taldaq 0 0 0 0 6 0 12232 12 
Dharg 3 27 8 1 481 14 47071173 47014 
Orilias 0 0 0 0 1 0 10396 10 
Tailim 0 0 0 0 1 0 10404 10 
Gruto 0 0 0 0 12 0 25096 26 
Mistyjay 0 0 0 0 50 0 71280 76 
Myles 0 0 0 0 1 0 10392 10 
Barristan 0 3146 0 6 940 71 21843836 22262 
Punjab 0 2 0 0 21 0 28042 30 
Meli 0 0 0 0 4 0 21948 21 
Zia 0 0 0 0 1 0 10400 10 
Grorschnab 0 0 0 0 53 1 66765 72 
Newbman 0 0 0 0 4 0 22064 22 
Incognito 0 0 0 0 42 0 36124 40 
Ziggy 23 3435 14 30 378 947 147230651 148116 
Raun 0 0 0 0 1 0 10420 10 
Silas 0 0 0 0 3 0 11176 11 
Yaesiln 0 0 0 0 67 0 49576 55 
Mageofmages 0 0 0 0 18 0 26340 27 
Flangelus 0 0 0 0 3 0 11140 11 
Koldar 0 0 0 0 2 0 10776 10 
Stealking 0 0 0 0 195 0 165399 184 
Ziren 0 0 0 0 3 0 11112 11 
Amdrist 0 0 0 0 1 0 10388 10 
Kazer 0 0 0 0 36 0 32936 35 
Mith 0 0 0 0 1 0 10376 10 
Mully 0 0 0 0 47 0 37936 41 
Cory 0 0 0 0 1 0 10380 10 
Liel 0 1 0 0 68 0 47307 53 
Bilkep 0 294 0 0 343 3 754173 820 
Erinyes 0 14 10 2 393 32 1030342 932 
Lemons 0 14 0 0 132 1 55632 70 
Baldur 0 225 0 0 64 2 412 30 
Krom 1 560 2 4 485 15 840 52 
Zeroth 0 0 0 0 2 27 392 27 
Ethos 0 260 0 1 253 5 416 46 
Xeroth 8 979 12 7 1954 305 87865624 88236 
Snick 11 3054 11 10 279 155 56967240 57222 
Theory 0 365 0 0 855 18 436 139 
Theon 0 466 1 14 1827 195 143356272 143624 
Claude 4 1941 5 2 1409 129 118677731 119057 
Wot 0 0 0 0 7 0 22928 22 
Caps 0 0 24 1 74 1 1535 -361 
Makali 0 0 0 0 1 0 10396 10 
Leonas 0 0 0 0 4 0 21716 21 
Larius 0 7 0 1 41 0 35743 29 
Masema 0 45 0 0 137 1 978268 996 
Danae 0 262 0 0 253 2 1099300 1152 
Samwell 0 439 0 2 731 17 832 113 
Charis 0 86 0 0 118 1 420 20 
Bishop 0 4 0 0 34 0 0 3 
Tahnico 0 126 0 2 405 7 416 39 
Tormund 0 753 0 0 488 6 7204792 7333 
Rodrick 0 624 0 2 402 7 416 89 
Craster 0 3053 0 5 947 36 19626900 20011 
Qzar 0 1 0 0 17 0 26469 27 
Kyofu 0 0 0 0 2 0 10776 10 
Ivy 0 1133 4 1 239 84 20289935 20439 
Tilinith 0 1 0 0 33 0 78812 81 
Leviathan 0 0 0 0 3 0 11128 11 
Granter 0 0 0 0 1 0 10392 10 
Avian 0 13 0 4 488 5 831120 845 
Zunereth 0 0 0 0 1 0 10388 10 
Cormick 0 0 0 0 1 0 10404 10 
Searbarn 0 3 0 1 56 0 42596 37 
Dandara 0 1841 1 5 1155 82 0 316 
Shang 1 1006 1 4 19 61 420 110 
Fujin 0 846 2 1 515 63 420 158 
Waheed 0 586 0 5 601 14 420 82 
Eraser 109 4180 39 17 76 347 416 344 
Kahn 12 839 4 8 567 191 440 226 
Ifrit 0 503 0 8 1531 198 424 321 
Bandellah 63 536 82 16 338 189 420 -926 
Xanka 366 659 293 128 1490 366 420 -3997 
Gogagago 0 0 0 0 1 0 10380 10 
Polychronos 10 2183 17 30 3307 161 0 184 
Gummy 0 0 0 0 1 0 10400 10 
Damere 0 0 0 0 2 0 10776 10 
Porthios 0 0 0 0 1 0 10380 10 
Gandalug 0 82 1 3 733 14 9663015 9713 
Sterling 0 2036 0 6 1061 53 66301538 66603 
Nihil 0 0 0 0 5 0 11880 11 
Quay 0 0 0 0 27 1 30641 33 
Hellsing 0 0 0 0 4 0 11488 11 
Ox 0 27 0 1 125 0 135931 139 
Mortat 0 0 0 0 1 0 10380 10 
Ferk 0 0 0 0 1 0 10388 10 
Tork 0 1 0 0 11 0 24856 25 
Krymzin 0 54 0 1 462 14 14140873 14195 
Ruger 0 0 0 0 3 0 11248 11 
Stanis 0 0 0 0 1 0 10400 10 
AvAtArI 0 38 0 0 335 0 2978367 3014 
Illath 0 2 0 0 296 2 2613313 2644 
Spatha 0 0 0 0 8 0 13104 13 
Felonious 0 0 0 0 4 0 20788 20 
Cutter 1 1072 4 0 1758 132 420 357 
Nihlathak 0 1 0 0 105 0 51582 61 
Kensai 0 6 0 3 146 0 59920 43 
Lexi 0 1 0 1 28 0 31630 23 
Trazidone 0 25 0 1 135 0 65348 70 
Magis 100 573 89 73 1160 15937 310668391 325013 
Mors 0 0 0 0 1 0 10372 10 
Gelmir 0 146 0 6 578 15 3875892 3901 
Caym 0 0 0 0 5 0 12100 12 
Nicolas 0 0 0 0 4 0 11568 11 
NightCurse 0 640 1 6 178 96 48266667 48368 
Behr 0 1 0 1 169 1 177659 184 
Aldaris 0 598 0 3 1221 87 840 238 
Sunnelyte 0 51 0 0 19 10 3 16 
Bremen 0 50 0 0 156 3 190399 213 
Mitch 0 2 0 0 90 0 55142 64 
Vitales 0 0 0 0 1 0 10388 10 
Trebor 0 196 0 0 0 31 0 50 
Jarec 0 0 0 0 68 0 90704 96 
Dballz 0 0 0 0 1 0 10400 10 
Rajurito 0 3 0 0 78 0 49984 56 
Aluk 0 2 0 0 64 0 45655 51 
MrRose 9 1092 6 5 237 131 133312844 133462 
Jetamio 19 7347 9 25 393 919 160397409 161761 
Cennaire 0 4 0 1 401 6 3395598 3431 
Sebastian 0 397 2 3 528 20 2554400 2605 
Xypher 0 0 0 0 7 0 12800 12 
Spoof 0 0 0 0 2 0 384 0 
Emerikol 0 695 0 7 894 42 84125554 84255 
Coral 0 325 1 3 426 13 4547035 4589 
Nickle 0 99 0 2 583 4 571223 622 
Perrin 0 1066 0 8 1438 50 78918165 79137 
Hurricane 0 461 1 2 899 20 16779516 16899 
Kutar 9 2037 10 14 2575 339 420 536 
Meri 0 153 0 1 1027 27 136360977 136494 
Erebus 0 47 0 0 122 0 92034 108 
Jaebear 0 0 0 0 25 0 29800 31 
Ragnarok 0 17 0 0 33 0 34736 38 
Laidius 0 0 0 1 160 1 133376 140 
Eilin 0 6 0 0 188 2 161489 181 
Sellia 0 0 0 0 1 0 10392 10 
Teclis 5 636 15 50 253 127 80263208 79768 
Quato 0 34 0 1 693 5 1946668 2013 
Stealer 0 0 0 0 105 0 51982 61 
Ankrok 0 0 0 0 1 0 10412 10 
Sueri 0 0 0 0 66 0 47492 53 
Stitch 0 0 0 0 38 0 24744 27 
DuDe 15 1693 34 22 406 350 44612008 44486 
Virgil 0 0 0 0 104 0 38316 48 
Isabel 0 30 0 0 175 2 380 22 
Astagirk 1 161 6 1 59 85 476 9 
Rage 14 1622 21 22 1 204 424 -127 
Mikali 0 0 0 0 1 0 10408 10 
Remon 0 1 0 2 50 0 38047 23 
Cyx 0 83 0 0 142 5 1966092 1993 
Onikishi 0 3 0 1 104 1 50406 51 
Sileath 0 252 0 1 436 3 1637205 1698 
Multiplayer 0 0 0 0 1 0 10408 10 
WindSinger 0 661 1 1 268 96 19253369 19416 
Segovois 0 14 0 0 97 0 59919 69 
Sneaky 0 60 0 0 100 4 1309887 1329 
Flora 0 13 0 3 250 2 32827 30 
Shabazz 10 3179 1 13 390 94 832 335 
Sonli 0 0 0 0 1 0 416 0 
Lareth 0 203 0 0 505 12 6508892 6590 
Sigher 0 0 0 0 4 0 11664 11 
Jigger 0 0 0 1 10 0 23620 14 
Fenar 0 0 0 0 8 0 13136 13 
Cenairre 0 19 0 0 55 1 10815 17 
Korlics 0 0 1 0 9 0 22684 7 
DiscoStu 0 0 0 0 5 0 21160 21 
Korlic 0 0 0 0 1 0 10380 10 
Joey 0 0 0 0 5 0 11920 11 
Klopnock 0 0 0 1 5 0 21180 11 
Blaster 0 68 0 0 317 7 3379303 3423 
Stoffer 0 0 0 0 14 0 1543641814 1543642 
Zoe 0 1 0 0 45 0 27106 31 
Melody 0 106 0 3 766 14 0 70 
Massilda 0 0 0 0 103 0 50376 60 
Hummus 0 0 0 0 42 0 60703 64 
Eldora 0 0 0 0 1 0 10404 10 
Adamina 0 0 0 0 6 0 12448 12 
Jorge 0 0 0 0 8 0 13104 13 
Zhao 0 0 0 0 28 0 29716 31 
Create 0 71 0 0 103 2 0 19 
Parapara 0 250 0 0 751 22 72291361 72413 
Jamilynne 0 0 0 0 4 0 11536 11 
BlindRiot 0 0 0 0 12 0 24208 25 
Kenma 0 0 0 1 34 0 33972 26 
Saphyisgay 0 0 0 0 1 0 10408 10 
Forsith 6 1248 3 2 821 27 3862333 4048 
Erz 0 0 0 0 1 0 10412 10 
Evian 0 0 0 0 5 0 11960 11 
Tziporah 0 0 0 0 67 0 60764 66 
Azz 0 8 0 1 296 3 1346499 1368 
Perste 0 0 0 0 1 0 10404 10 
Glorfindel 0 295 0 3 260 16 3572426 3613 
Beansprout 0 0 0 1 1 0 10284 0 
Machdarw 0 0 0 0 7 0 12688 12 
Fasha 0 0 0 0 1 0 10412 10 
Nickolas 0 690 0 6 0 33 0 42 
Glinve 0 31 0 1 394 1 602865 635 
Nabisco 0 0 0 0 54 0 30520 35 
Scion 0 1302 0 39 1699 84 22119920 22112 
Tempguy 0 0 0 0 7 0 23312 23 
Debrimod 0 0 0 0 1 0 10396 10 
Quenton 0 331 0 6 575 15 5035676 5080 
Ark 0 284 0 1 0 8 0 26 
Wallace 0 85 0 0 0 1 0 9 
William 0 75 0 0 0 1 0 8 
Ron 0 23 0 0 44 0 0 6 
Korinthian 127 3096 12 34 14298 1695 0 3294 
Bleed 0 0 0 0 2 0 10776 10 
Rookee 0 0 0 0 2 0 10800 10 
Liriel 0 0 0 0 71 0 92212 99 
Worakh 0 0 0 0 3 0 11152 11 
Nirande 0 0 0 0 89 0 101776 109 
Gnoop 0 0 0 0 1 0 10404 10 
Slam 0 0 0 0 70 0 87220 94 
Nokens 0 0 0 0 1 0 10376 10 
Knagi 301 7287 149 347 1151 1818 556642620 554501 
Nacads 0 0 0 0 1 1 10408 11 
Wufei 0 85 0 1 0 1 0 -1 
Ebb 0 0 0 0 18 0 416 1 
Blyz 0 982 0 6 840 44 25724004 25890 
Jaonael 0 8 0 0 174 1 208902 226 
Thrall 1 262 1 0 1480 23 97174541 97359 
Zortexs 0 0 0 0 1 0 10392 10 
Andreas 0 1625 8 18 2669 74 166932109 167134 
Otokai 0 0 0 0 1 0 10396 10 
Gorgon 0 47 0 0 86 2 911315 925 
Kenshins 0 0 0 0 1 0 10408 10 
Kenshin 0 253 0 1 328 5 0 52 
Crunchie 0 2 0 0 68 0 38622 44 
Tararasa 0 0 0 0 1 0 10416 10 
Carta 0 0 0 0 1 0 10388 10 
Soberator 0 26 0 0 135 0 73556 88 
Myloque 0 16 0 0 87 1 58687 68 
Gohei 0 0 0 0 1 0 10396 10 
Dreadful 0 40 0 0 65 2 699985 711 
FashaSeven 0 0 0 0 1 0 10396 10 
Fiery 0 1 0 0 91 0 62406 71 
Felicia 69 5237 53 38 46 269 2139132560 2138960 
Betrayal 0 0 0 0 1 0 10396 10 
Fashasix 0 0 0 2 29 0 31832 13 
FashaFive 0 0 0 0 1 0 10400 10 
Beezle 0 34 0 0 363 0 197879 236 
FashaThree 0 0 0 0 1 0 10376 10 
FashaTwo 0 0 0 0 1 0 10384 10 
Kena 0 0 0 0 1 0 10408 10 
Ainur 0 5 0 0 171 0 242525 259 
Serpico 0 0 24 4 80 0 40720 -352 
Gruenhagen 0 10 0 0 242 0 131297 156 
Strom 0 123 0 0 515 4 924209 991 
Fireballs 0 0 0 0 8 0 23332 23 
Mrdanknug 0 2 0 0 60 0 65455 71 
Magely 0 0 0 1 367 1 1272754 1299 
Efire 0 1235 0 0 464 45 9361700 9575 
Pallando 0 19 0 0 301 0 175492 206 
Caliente 0 15 0 1 545 5 31776072 31826 
Kemna 0 2 0 0 23 0 29020 31 
Drew 0 0 0 0 3 0 11188 11 
Epcot 0 0 0 0 1 0 10416 10 
Miakoa 0 0 0 0 19 0 27072 28 
Lir 0 0 0 0 1 0 10380 10 
Xena 0 21 0 1 4 9 416 1 
Ivernazi 0 0 1 0 1 0 10388 -5 
Darkling 0 8 0 0 838 0 590486 673 
Malakhai 0 0 0 1 19 0 25288 16 
Alioni 0 808 0 10 527 26 34121100 34179 
Miyth 0 0 0 0 1 0 10396 10 
Moocow 0 0 0 0 14 0 15264 16 
Azreal 0 7 0 0 101 0 38827 48 
Oliver 4 1125 11 5 1168 50 278977995 279052 
Eden 0 2055 0 0 962 69 269534568 269904 
Skalik 0 146 0 1 706 4 568587 646 
Mercury 0 25 0 1 448 4 1218750 1258 
Hilton 0 136 17 14 1126 38 92174393 91942 
Snafuu 0 176 0 5 2 2 1711196 1680 
Saphron 0 129 0 1 2 8 840 10 
Neptune 0 17 0 0 164 0 105459 122 
Kedriel 0 6 0 0 117 0 96688 107 
Khedriel 0 107 0 0 283 5 191046 234 
Kedhriel 0 3 0 2 343 3 4507090 4524 
Greven 0 1 0 1 458 6 7432340 7473 
Vladmir 0 0 0 0 1 0 10412 10 
Flamehawk 0 613 0 1 71 74 46374761 46506 
Kreik 0 0 0 0 86 0 55148 63 
Pox 0 0 0 1 147 0 79615 83 
Kinzhull 0 0 0 1 3 0 11112 1 
Lindiatle 0 872 0 9 310 28 420 56 
Zackary 0 517 0 1 354 23 26593616 26692 
Stunblade 0 689 0 0 767 24 7929100 8097 
Tsoda 5 2204 8 5 304 153 32668800 32916 
Nitsudc 17 1294 27 34 186 243 102810800 102506 
Garroth 0 1109 1 46 2667 115 116149316 116165 
Thorasan 0 1869 2 22 12134 130 161111382 162390 
Tallia 0 0 0 0 1 0 10404 10 
Paulson 0 0 0 0 28 0 30988 32 
Kulen 0 1504 1 3 28 35 420 142 
Mitas 0 0 0 0 2 0 10768 10 
Slytz 1 727 14 2 800 86 23429768 23440 
Nny 4 530 8 0 897 23 45772512 45829 
Ommadon 0 182 0 1 400 6 5613333 5667 
LoTajal 0 109 0 0 213 2 2814649 2847 
Shadoe 0 1521 9 10 722 239 0 228 
Haikel 2 306 3 213 2165 171 416 -1752 
Apex 11 1113 24 10 1253 78 125637504 125524 
Falfa 0 2 0 0 36 0 33221 36 
Swiper 1 334 1 9 639 15 1995707 2004 
Venturak 0 19 0 0 3 0 1066200 1067 
Levlar 0 159 0 7 2 41 416 -14 
Dylan 1 91 2 2 2 27 436 -11 
Corall 0 95 0 0 268 3 202289 240 
Tert 0 209 0 0 341 5 2436200 2495 
Sother 0 659 0 9 994 27 9909196 10010 
Icid 1 6 1 0 164 0 132922 136 
Geshp 35 3261 1 4 2063 127 2073069976 2073778 
Cordan 0 0 0 0 1 0 10400 10 
Oraya 0 7 0 1 162 0 187461 193 
Trition 0 1 0 0 77 0 49989 56 
LorenzAa 0 53 0 15 607 24 9187124 9126 
Rakinishi 0 63 1 0 187 2 101797 112 
Zunreth 1 124 1 3 277 9 144162 150 
Luzige 0 0 0 0 1 0 10384 10 
Googleturd 0 0 0 0 5 0 21880 21 
Xiarian 0 0 0 0 34 0 23600 26 
Rockie 0 3 0 3 92 0 52130 31 
Arthedain 0 0 0 0 3 0 11116 11 
Gouh 0 0 0 1 6 0 12324 2 
Octoral 0 0 0 0 13 0 15096 16 
Dibbit 0 215 6 27 809 23 27203114 26967 
Kayron 0 0 0 0 1 0 10376 10 
Tummoc 0 4 0 0 319 1 197298 229 
Mango 0 0 0 0 1 0 10400 10 
Nice 0 1 0 0 15 0 25686 26 
Webble 0 0 0 0 1 0 10388 10 
Cayenne 0 59 0 0 309 0 208941 243 
Pebbles 0 103 0 0 72 1 11028 29 
LaCienega 0 6 0 0 171 1 149100 167 
Rillian 0 27 0 0 184 1 189199 210 
Rakinishu 0 0 0 0 28 0 20706 22 
SpiritQuest 0 0 0 0 25 0 20416 22 
Space 0 6 0 0 34 1 380 4 
Dameon 0 0 0 0 31 0 22016 25 
Cirius 0 0 0 0 88 0 56256 64 
Adeon 0 0 0 0 1 0 10400 10 
Morian 39 931 16 23 7289 202 496785221 497455 
Psi 0 0 0 0 16 0 26236 27 
Kioma 0 1157 0 0 654 39 88174928 88393 
Roff 0 14 0 0 214 0 169618 191 
Arachnia 0 0 0 0 258 0 295927 320 
Frizztz 0 88 0 1 514 6 2189507 2244 
Squall 0 0 0 0 1 0 10400 10 
Lonlorian 0 58 0 2 282 4 533992 550 
Zaphrod 0 697 0 4 265 12 5805342 5872 
Iverath 0 0 0 1 1 0 10316 0 
Uugi 0 0 0 0 1 0 10404 10 
Sader 0 5 0 0 152 0 107560 122 
Kalombo 1 144 1 1 637 4 1488242 1547 
Goru 0 10 0 0 182 1 17540 37 
Smert 0 0 0 0 7 0 12940 12 
Geddoe 0 1 0 0 85 0 121202 129 
Elestar 0 0 0 0 17 0 26296 27 
